"ADDRESS_ZIP_CODE","AGG_NUM_VEHICLES","AVG_HOUSEHOLD_SIZE","MED_GROSS_RENT","MED_HOUSING_COST","MED_INCOME","MED_YEAR_BUILT","MONTHLY_OWNER_COSTS","NO_INTERNET","TOTAL_POP"
"61356",4145,2.25,704,835,59406,1963,3539,678,10896
"61358",150,2.07,775,475,49500,1958,136,21,298
"61359",165,2.16,622,666,42238,1951,157,22,400
"61360",1395,2.62,945,884,84827,1976,1039,55,3466
"61361",620,2.79,782,915,80263,0,405,69,1390
"61362",2425,2.33,648,823,55078,1962,1527,329,5933
"61363",120,2.07,563,559,42344,1949,106,35,279
"61364",7365,2.17,714,668,48582,1956,5518,1526,18152
"61367",385,2.49,888,885,55875,1962,201,37,873
"61368",590,2.37,752,774,61083,1941,441,84,1294
"61369",540,2,703,706,54265,1956,487,95,1320
"61370",525,2.36,711,904,76053,1960,413,65,1189
"61371",80,1.95,NA,NA,NA,NA,0,6,82
"61372",90,2.47,681,750,79583,1969,57,9,190
"61373",915,2.74,796,1162,94464,1975,651,73,2079
"61374",NA,3.06,NA,1051,83594,0,27,6,101
"61375",390,2.42,756,782,78516,1973,444,54,1127
"61376",695,2.12,1003,752,46332,1955,599,128,1768
"61377",575,2.29,703,635,47639,1950,476,86,1525
"61378",115,2.48,1063,796,108750,0,96,14,308
"61379",550,2.44,769,787,54318,1953,403,48,1247
"61401",10685,2.12,613,658,41612,1954,8223,2647,30968
"61402",NA,NA,NA,NA,NA,NA,0,0,1931
"61410",1585,2.43,639,662,49732,1955,1124,190,3898
"61411",195,1.65,487,478,NA,1952,98,17,327
"61412",470,2.36,493,671,53056,0,488,51,1215
"61413",440,2.49,767,764,64931,1964,332,94,1034
"61414",335,2.66,657,697,77574,1953,256,33,758
"61415",730,2.23,665,678,55903,1965,660,91,1789
"61416",80,2.15,NA,434,28250,1952,119,44,281
"61417",150,2.41,NA,598,77981,1944,106,23,277
"61418",305,2.34,775,702,96346,1961,275,48,660
"61419",25,1.65,NA,397,NA,0,45,18,84
"61420",435,2.45,728,730,52273,1967,333,69,995
"61421",535,2.67,818,686,58917,1948,455,108,1533
"61422",1295,2.45,660,655,55793,1953,926,273,3035
"61423",335,2.23,NA,850,65833,1945,206,105,660
"61424",30,3.47,NA,1264,130139,0,15,0,59
"61425",200,2.31,NA,441,46838,1978,159,23,399
"61426",NA,4.35,NA,915,NA,0,17,3,74
"61427",660,2.35,773,800,64803,1968,655,80,1920
"61428",375,2.64,525,1049,77500,1994,393,34,1104
"61430",280,2.04,683,761,65703,1968,228,37,595
"61431",100,2.11,NA,917,46346,0,117,25,262
"61432",235,2.42,NA,585,64583,1947,239,24,646
"61433",NA,2.76,NA,NA,NA,NA,8,9,47
"61434",1075,2.33,692,679,52273,1940,965,198,2816
"61435",105,2.88,NA,1057,73073,1981,46,7,193
"61436",275,2.32,663,693,64125,1969,281,31,818
"61437",300,2.37,NA,676,73523,1973,186,53,633
"61438",290,2.57,689,796,63333,1958,244,52,726
"61439",90,2.54,775,770,49583,1958,69,15,246
"61440",295,2.37,690,608,58125,1956,256,26,718
"61441",300,2.4,703,730,56382,1956,312,79,870
"61442",305,2.38,523,549,52857,1972,256,71,741
"61443",4840,2.39,684,642,43076,1947,3940,1286,13760
"61447",495,2.31,638,687,92917,1947,448,58,1112
"61448",1580,2.5,656,849,63750,1971,1310,149,4006
"61449",90,1.49,NA,445,44271,1961,124,35,189
"61450",740,2.24,554,547,58438,1967,655,171,1743
"61451",90,2.84,NA,864,NA,0,59,3,196
"61452",95,2.02,NA,592,48750,1961,83,12,178
"61453",285,2.44,721,649,47273,1954,172,18,586
"61454",105,2.3,575,508,43125,1961,138,4,427
"61455",6220,2.12,674,708,42235,1972,3759,988,17979
"61458",220,2.24,716,635,63824,1941,198,53,515
"61459",125,2.69,NA,548,77656,0,118,29,320
"61460",70,2.56,719,542,64028,0,93,26,259
"61462",3765,2.3,630,713,58269,1953,3276,483,11035
"61465",490,2.24,573,796,58750,1958,478,48,1201
"61466",145,2.76,738,700,82750,0,97,11,282
"61467",550,2.81,755,790,77750,1956,387,27,1320
"61468",NA,2.19,NA,937,58841,0,88,3,193
"61469",845,2.32,725,578,48393,1976,822,228,2186
"61470",195,2.56,833,768,50625,1974,189,35,552
"61471",50,3.02,NA,506,70000,1970,44,0,133
"61472",150,1.95,650,808,64250,1975,205,43,428
"61473",430,2.1,631,629,48750,1949,355,85,1176
"61474",75,2.27,NA,575,49000,0,92,19,259
"61475",75,1.97,NA,735,84167,1953,79,20,177
"61476",195,2.56,NA,895,120547,0,190,3,515
"61477",175,2.94,793,670,53625,1946,166,31,591
"61478",NA,3.4,NA,1261,114449,1975,89,18,303
"61479",NA,2.3,NA,806,101250,1972,18,5,53
"61480",545,2.73,673,659,68750,1953,346,60,1281
"61482",235,2.39,708,646,56250,1958,180,35,542
"61483",750,2.3,685,705,54338,1953,588,135,1950
"61484",300,2.05,289,663,52232,0,305,62,704
"61485",200,2.38,675,722,53403,1955,159,36,436
"61486",660,2.59,717,805,64453,1958,494,59,1536
"61488",480,2.3,502,688,65313,1972,430,57,1229
"61489",350,2.48,513,684,75250,1959,292,38,826
"61490",500,2.27,548,768,61071,1955,381,39,1125
"61491",805,2.25,583,643,54516,1957,783,149,2110
"61501",655,2.16,625,684,50121,1959,583,139,1641
"61516",345,2.67,675,1031,77981,0,248,39,713
"61517",1000,2.73,767,1062,81058,1977,913,157,2995
"61519",80,2.78,650,685,52083,1968,79,9,259
"61520",5900,2.21,648,683,49610,1963,4742,896,16576
"61523",4125,2.34,777,868,65571,1970,3558,527,10541
"61524",110,2.31,750,656,49250,1963,130,27,340
"61525",4135,2.97,1170,1730,138915,1999,3287,120,11542
"61526",255,2.48,NA,965,NA,1972,330,78,841
"61528",1145,2.97,NA,1735,154815,2001,1080,38,3256
"61529",1295,2.8,651,854,85190,1957,935,110,3179
"61530",2955,2.29,788,872,62703,1970,1761,238,6706
"61531",1310,2.29,750,761,58220,1954,960,197,3100
"61532",145,2.38,782,767,48750,1964,154,13,485
"61533",970,2.8,665,965,64950,1972,667,104,2299
"61534",810,2.8,825,847,78409,1965,550,82,1930
"61535",735,3.19,NA,1662,120566,1980,639,47,2082
"61536",1265,2.41,816,908,64774,1972,1078,85,3192
"61537",1105,2.25,586,688,52740,1960,885,174,2751
"61539",75,2.09,525,729,50625,0,68,17,165
"61540",980,2.72,789,782,67031,1964,860,164,2898
"61541",45,1.79,906,769,46875,0,38,5,95
"61542",1300,2.35,653,754,66086,1969,1186,261,3409
"61543",30,1.9,NA,350,38125,1949,43,22,114
"61544",305,2.92,906,787,73750,1952,245,55,828
"61545",285,2.35,991,958,68983,1959,289,62,734
"61546",1485,2.32,673,818,68095,1972,1388,258,3720
"61547",1885,2.73,542,1310,94563,1979,1367,154,3898
"61548",5170,2.67,1046,1202,101568,1987,4038,251,12227
"61550",7280,2.4,936,1096,86232,1974,5940,737,18223
"61552",80,2.53,NA,433,NA,1955,111,7,281
"61553",120,3.06,731,610,53438,1943,74,21,260
"61554",15745,2.26,715,828,54770,1963,12486,2491,41057
"61559",1220,2.74,812,1059,65114,1968,1141,314,3838
"61560",165,1.98,NA,761,76875,1987,230,36,512
"61561",995,2.52,981,931,67386,1961,707,95,2340
"61562",NA,1.43,NA,581,NA,1971,61,36,87
"61563",200,2.2,672,633,46071,1943,213,32,514
"61564",400,2.77,813,803,62153,1962,307,42,1056
"61565",595,2.31,592,816,66042,1974,501,88,1404
"61567",195,1.72,790,500,61750,1978,234,33,460
"61568",1840,2.73,782,933,81288,1964,1216,157,4460
"61569",385,2.38,767,867,87895,1967,369,8,947
"61570",695,2.46,836,787,57083,1954,573,107,1733
"61571",9710,2.59,904,1026,79162,1974,7442,763,24761
"61572",455,2.39,714,713,60679,1956,345,80,1063
"61602",130,1.27,779,889,21042,1941,79,99,752
"61603",4875,2.34,863,812,34589,0,3130,1118,15747
"61604",10905,2.29,802,806,46783,1954,7980,1735,28828
"61605",3105,2.41,741,643,22442,1950,2242,1554,14010
"61606",2495,2.34,782,854,45862,0,1145,421,7697
"61607",4500,2.46,852,898,67533,1963,3699,392,10386
"61610",1800,2.32,642,634,44410,1954,1610,306,4947
"61611",10115,2.35,818,949,68448,1968,7649,1072,23925
"61614",11680,2.14,855,981,63795,1970,8058,1281,28583
"61615",9610,2.25,992,1097,77742,1985,6466,739,22957
"61616",2565,2.03,848,817,51826,1954,1716,330,5940
"61625",NA,NA,NA,NA,NA,NA,0,0,534
"61701",13320,2.11,797,843,48906,1957,8920,2561,35347
"61704",14880,2.45,940,1077,86750,1992,9884,917,36875
"61705",4865,2.71,1118,1476,106348,1997,3818,180,13130
"61720",85,3.04,1050,811,63026,1960,76,16,255
"61721",125,2.54,956,671,79750,1960,181,6,551
"61722",235,2.87,1000,826,76806,1955,200,46,659
"61723",930,2.4,739,789,63958,1964,895,128,2571
"61724",190,2.67,640,829,77031,1945,151,21,436
"61725",650,2.81,1315,1173,115227,1979,560,67,1682
"61726",1240,2.76,762,817,67734,1958,732,46,2850
"61727",3815,2.32,729,766,56338,1962,2825,515,9517
"61728",535,2.7,741,899,64524,1951,339,52,1271
"61729",425,2.85,870,1067,70679,1974,373,37,1223
"61730",150,2.78,825,1063,58618,1941,111,46,403
"61731",50,3.64,NA,961,NA,0,31,7,164
"61732",890,2.63,951,1281,80341,1972,672,51,2016
"61733",375,2.32,1034,1117,77188,1964,285,28,823
"61734",925,2.6,796,767,65655,1956,857,145,2647
"61735",215,2.62,825,883,77857,1982,150,25,424
"61736",915,2.73,1060,1317,95774,1978,805,84,2490
"61737",240,2.47,545,910,78269,1965,173,18,454
"61738",1715,2.74,800,934,72019,1959,1211,307,4454
"61739",1690,2.38,771,838,65375,1956,1398,352,4665
"61740",520,2.22,759,725,71250,1949,479,67,1393
"61741",740,2.47,595,804,73750,1956,516,62,1549
"61742",475,2.68,936,1065,98125,1990,429,74,1247
"61743",65,2.02,NA,620,73750,0,59,16,129
"61744",615,2.34,650,797,66932,1968,508,89,1543
"61745",1955,2.88,903,1085,89236,1976,1337,207,4729
"61747",720,2.33,861,1209,81389,1967,498,68,1590
"61748",1120,2.66,385,1082,102596,1975,913,39,2547
"61749",165,1.76,675,494,69063,1961,272,84,555
"61750",NA,3.92,NA,709,45455,1971,12,8,102
"61751",30,1.84,NA,894,86250,1979,31,0,57
"61752",1720,2.53,681,1047,81477,1971,1464,130,4458
"61753",1265,2.53,749,1046,87766,1972,1061,141,3102
"61754",450,2.69,1084,903,85948,1954,320,38,1113
"61755",2165,2.45,786,1133,85642,1976,1598,261,4624
"61756",940,2.82,725,878,72321,1963,702,90,2575
"61759",705,2.61,597,746,75595,1951,463,55,1474
"61760",900,2.37,904,912,54631,1951,692,175,2384
"61761",20455,2.38,858,989,59103,1987,11230,1447,54251
"61764",4780,2.25,790,837,55130,1964,3518,723,13867
"61769",225,2.75,950,715,59219,1957,235,28,679
"61770",375,2.5,789,834,61667,1962,346,37,1098
"61771",335,3.08,900,1021,91250,1969,252,14,815
"61772",105,2.97,NA,1079,77857,0,54,0,208
"61773",110,2.23,675,765,63000,1947,120,23,290
"61774",390,2.48,842,918,77656,1947,298,24,914
"61775",130,2.06,1031,964,NA,0,107,51,251
"61776",615,2.27,858,1481,110811,1977,471,11,1195
"61777",470,2.23,681,755,79118,1962,341,66,938
"61778",205,2.17,596,637,69821,1961,214,35,488
"61801",5970,2.02,844,861,31843,1974,3370,796,28234
"61802",7645,2.19,877,919,52138,1986,4646,688,19671
"61810",85,2.4,558,713,57917,1961,88,5,233
"61811",240,2.38,823,743,47750,1968,221,43,661
"61812",170,2.57,641,919,83125,1965,120,4,357
"61813",835,2.39,660,739,65781,1956,542,61,1677
"61814",490,2.63,845,730,62426,1960,399,92,1247
"61815",165,2.08,905,794,61563,1963,115,22,333
"61816",160,2.78,913,804,91250,1957,119,12,400
"61817",1180,2.24,848,904,58409,1966,829,259,2440
"61818",655,2.35,831,826,55958,1959,518,154,1587
"61820",8750,2.12,918,925,28949,1984,3114,1139,38553
"61821",11110,2.31,954,953,59031,1967,7153,1005,28986
"61822",11040,2.48,1157,1269,87396,2000,7573,354,27473
"61830",155,2.84,817,804,63000,1954,150,21,495
"61831",65,1.71,NA,398,63750,1951,98,36,168
"61832",10730,2.39,711,648,41073,1951,8124,2772,33173
"61833",840,2.21,768,594,45650,1952,652,157,1836
"61834",2455,2.53,793,768,78569,1976,2172,400,8247
"61839",255,2.8,735,761,55417,1952,169,28,613
"61840",255,2.67,NA,893,76563,1971,181,43,528
"61841",470,2.51,688,842,62500,1960,421,44,1161
"61842",1235,2.32,852,820,61000,1964,892,128,2506
"61843",1055,2.71,803,937,74892,1977,678,75,2207
"61844",285,2.18,1042,790,75500,1960,315,37,772
"61845",140,2.26,NA,978,96250,0,159,14,389
"61846",1820,2.3,695,645,51250,1959,1592,348,4896
"61847",485,2.34,838,905,72857,1978,433,92,1227
"61848",115,2.73,690,725,72000,0,70,5,251
"61849",945,2.46,882,1055,86250,1958,752,128,2084
"61850",115,2.71,675,643,49000,1949,147,31,406
"61851",140,2.08,668,700,69688,0,115,13,316
"61852",110,2.09,NA,713,108750,1957,68,8,159
"61853",5800,2.89,1062,1450,105352,1992,4167,194,13921
"61854",560,2.33,946,894,72500,1968,463,102,1228
"61855",30,2.91,NA,867,NA,1962,44,0,128
"61856",3570,2.48,1003,999,84082,1980,2685,405,8179
"61857",55,1.83,NA,623,NA,1968,76,11,159
"61858",1035,2.62,633,720,59519,1975,906,126,2829
"61859",620,2.68,950,941,89750,1971,480,47,1374
"61862",235,2.87,704,811,103750,1946,192,29,637
"61863",365,2.41,950,1032,78929,1954,331,75,866
"61864",785,2.94,954,1080,83304,1976,536,39,1743
"61865",550,2.8,664,674,64150,1957,452,54,1505
"61866",4410,2.44,842,821,45445,1965,2886,888,13631
"61870",455,2.37,760,740,46250,1943,334,77,1155
"61871",185,2.33,950,883,78571,1970,135,16,387
"61872",315,2.19,850,769,86442,1965,233,37,536
"61873",2600,2.78,643,1254,96250,1990,1805,78,5833
"61874",3225,2.48,939,1210,78179,1995,1932,200,8572
"61875",375,3.27,880,1385,120000,1978,250,0,1000
"61876",225,2.84,625,596,54833,0,216,29,660
"61877",595,2.51,912,990,82898,1964,436,36,1287
"61878",600,2.26,775,737,67153,1975,450,42,1225
"61880",2385,2.63,731,877,95395,1978,1306,68,4454
"61882",270,2.58,842,828,66875,1956,233,62,659
"61883",1735,2.45,645,614,53325,1961,1422,223,4412
"61884",670,2.45,NA,1216,105179,1991,397,17,1046
"61910",1535,3.22,734,790,69832,1973,1065,363,4732
"61911",1075,2.81,704,724,67400,1971,1291,674,4703
"61912",535,2.21,645,724,58450,1970,474,74,1214
"61913",525,2.51,639,748,50139,1965,490,96,1470
"61914",855,2.26,831,801,58974,1966,698,113,1976
"61917",205,2.23,NA,560,50833,1950,191,41,534
"61919",355,2.48,491,834,72083,1977,271,30,789
"61920",8175,2.13,755,775,50684,1978,4490,825,21341
"61924",855,2.44,681,725,69773,1961,659,93,2343
"61925",620,2.7,567,787,69773,1975,396,35,1254
"61928",285,2.31,1083,775,83125,1972,276,16,705
"61929",190,2.15,725,727,63125,1958,253,69,661
"61930",295,2.7,820,673,74750,1947,211,23,695
"61931",375,2.88,931,900,60000,1978,432,178,1433
"61932",230,2.23,850,597,58409,1954,157,36,512
"61933",415,2.53,323,585,54514,1955,333,75,1155
"61936",180,2.88,NA,814,100625,0,113,9,360
"61937",655,2.24,634,635,52740,1949,516,60,1716
"61938",8265,2.14,666,678,44625,1959,5746,1272,20816
"61940",95,2.15,631,366,46830,0,101,11,299
"61941",NA,3.16,NA,230,39014,1969,63,52,199
"61942",295,2.08,817,672,65926,1958,401,31,969
"61943",640,2.09,469,623,49091,1970,572,52,1525
"61944",4740,2.14,664,665,48294,1962,3829,919,11703
"61949",85,1.9,530,727,56667,1951,64,12,152
"61951",3015,2.58,799,797,72027,1973,2427,373,7871
"61953",2805,2.34,759,878,61169,1972,1898,409,6193
"61955",85,3.17,1063,627,51875,0,57,10,219
"61956",1305,2.33,726,778,58938,1962,999,218,2936
"61957",675,2.31,667,666,53250,1963,559,141,1648
"62001",630,2.19,675,852,68750,1968,552,124,1606
"62002",11620,2.27,829,839,51177,1954,8789,1740,30913
"62006",150,3.41,NA,1088,81042,1968,162,36,553
"62009",635,2.52,724,702,39708,1949,501,133,1820
"62010",4695,2.42,819,1014,67886,1976,3661,452,11264
"62011",45,2.3,NA,451,35993,0,105,15,241
"62012",3005,2.87,845,941,80417,1977,2152,282,6713
"62013",200,3.58,775,882,61406,1970,145,25,579
"62014",1800,2.81,838,913,72045,1972,1138,138,3986
"62015",245,2.69,1008,845,62500,1980,152,37,543
"62016",1500,2.53,819,695,61250,1961,1034,273,3549
"62017",330,1.97,766,637,52188,1978,373,61,896
"62018",1005,2.57,888,685,44662,1958,815,162,2940
"62019",150,2.52,767,880,49010,1949,108,23,391
"62021",435,2.02,NA,1005,91061,1970,362,85,733
"62022",585,2.98,NA,1084,107564,1971,330,55,1072
"62023",35,3.16,NA,592,62679,1993,37,8,117
"62024",4070,2.3,780,823,59826,1958,3086,644,9544
"62025",14450,2.65,1055,1261,87990,1985,9016,521,34663
"62026",145,NA,NA,NA,NA,NA,0,0,1175
"62027",350,2.57,NA,670,71000,1944,179,53,540
"62028",210,1.69,692,690,52724,1959,205,119,1027
"62030",NA,3.73,970,782,38281,1977,18,14,123
"62031",320,2.72,NA,877,71250,1985,271,59,778
"62032",140,2.47,703,391,44000,1970,239,70,661
"62033",1825,2.43,687,735,58702,1954,1344,261,4559
"62034",5550,2.41,1023,1229,85371,1991,4209,333,14568
"62035",6955,2.33,1046,1020,75477,1975,5609,763,16046
"62036",135,2.68,NA,921,98000,1981,192,60,558
"62037",595,2.28,283,928,63507,1988,610,226,1694
"62040",15620,2.43,791,806,53449,1962,11683,2463,40912
"62044",900,3.07,703,702,64148,1969,599,119,2257
"62045",110,3.53,NA,772,62778,1964,152,18,543
"62046",315,2.51,875,939,71333,1978,253,60,884
"62047",560,3.96,NA,714,97656,1973,339,92,1623
"62048",565,2.38,866,531,36250,1951,584,56,1846
"62049",1945,2.26,691,686,69942,1958,1986,372,8698
"62050",125,2.98,681,685,77813,0,98,18,343
"62051",210,2.05,829,868,55405,1959,245,75,735
"62052",4785,2.6,732,824,68655,1972,3533,650,12627
"62053",165,2.84,544,700,58750,1955,107,37,410
"62054",100,2.76,538,543,43958,0,113,38,361
"62056",3470,2.24,572,707,55763,1967,2743,666,8751
"62058",335,2.3,755,734,56607,1961,267,77,807
"62059",155,3.46,391,386,NA,1964,98,130,627
"62060",1430,1.96,793,683,32113,1958,879,437,3662
"62061",670,2.59,818,1106,76645,1970,552,34,1638
"62062",3050,2.33,1012,1185,81250,1995,2901,68,8336
"62063",320,2.01,729,764,68854,1968,270,68,723
"62067",1010,2.42,624,1069,76164,1973,759,58,2109
"62069",1305,2.31,694,668,47315,1957,1107,190,3210
"62074",425,2.6,1014,1197,69572,1978,447,45,1228
"62075",1250,2.37,734,625,61354,1957,1029,192,3122
"62076",35,1.52,NA,445,43000,1948,43,23,73
"62077",85,2.18,742,550,56875,1943,101,34,246
"62078",35,3.65,NA,450,41875,0,20,2,84
"62079",180,3.71,NA,1947,NA,1972,55,25,297
"62080",840,2.95,756,632,48438,1977,750,192,2569
"62081",150,3.93,NA,714,58750,1957,92,20,377
"62082",720,2.38,679,619,58024,1954,833,239,2484
"62083",NA,1.53,NA,479,19133,1990,97,0,148
"62084",575,2.19,826,801,50000,1949,517,94,1520
"62085",60,2.51,694,697,33929,1974,60,14,176
"62086",455,2.6,650,673,46136,1966,423,67,1249
"62087",810,2.7,722,733,44679,1973,540,75,2121
"62088",2565,2.26,767,737,56626,1959,2077,433,6310
"62089",180,1.97,807,587,41853,1964,258,88,605
"62090",405,2.52,734,573,45938,1956,207,98,1117
"62091",180,3.34,NA,828,89083,1981,121,13,478
"62092",970,2.46,594,497,44186,1948,775,195,2586
"62093",235,2.63,775,669,56250,1944,175,51,550
"62094",280,2.65,480,568,45192,1947,256,59,902
"62095",4670,2.35,810,803,59597,1954,3221,458,10703
"62097",1325,2.66,828,1141,88088,1973,1030,84,2907
"62098",NA,3.2,NA,NA,NA,0,10,6,32
"62201",1585,2.47,379,474,19583,1962,729,631,5237
"62203",2210,2.81,936,686,42644,1957,1639,578,6500
"62204",1635,2.5,644,516,27743,1956,1442,1026,6126
"62205",1425,2.51,795,592,29194,1953,1475,662,5807
"62206",3345,2.98,963,848,30764,1962,2081,599,13433
"62207",1775,2.37,664,586,22838,1978,979,1263,7345
"62208",7160,2.36,1049,1020,70890,1977,4370,812,16898
"62214",520,2.54,675,820,85278,1953,390,64,1141
"62215",990,2.62,1057,1169,102333,1979,650,78,2094
"62216",1255,2.73,914,1097,84015,1989,858,57,2944
"62217",215,2.32,779,466,43462,1972,286,59,752
"62218",830,2.66,657,1004,87622,1988,682,74,1944
"62219",330,2.42,870,843,54342,1952,328,86,963
"62220",6780,2.4,858,911,64920,1957,4916,674,18160
"62221",13400,2.55,975,1104,71595,1986,8153,729,30512
"62223",7090,2.2,897,988,63598,1965,5570,759,16353
"62225",2130,3.44,1632,1583,77200,1997,12,14,5595
"62226",13430,2.37,843,896,56875,1973,7592,1537,29504
"62230",2845,2.41,753,972,74500,1981,2162,225,6416
"62231",3085,2.42,901,846,69157,1978,2087,188,6608
"62232",3195,2.61,977,955,54702,1964,2040,391,7154
"62233",2345,2.18,629,643,57007,1968,1866,439,8911
"62234",14600,2.38,897,959,63111,1970,9530,1101,32637
"62236",7040,2.69,947,1299,106436,1989,4606,331,14481
"62237",755,2.1,730,788,49965,1986,939,199,2276
"62238",230,2.59,710,688,64402,1976,174,42,536
"62239",1815,2.23,860,843,49472,1972,1194,318,4038
"62240",630,3.74,1034,840,50217,1977,398,81,2253
"62241",330,2.21,764,709,64295,1974,314,69,759
"62242",560,2.43,533,552,44375,1966,522,182,1476
"62243",2450,2.61,1001,1141,72716,1984,1804,239,6026
"62244",385,2.28,932,901,69943,1973,288,38,827
"62245",775,2.3,702,766,73571,1974,658,134,1706
"62246",3185,2.3,546,696,55411,1979,2375,620,9926
"62248",275,2.43,616,714,71071,1965,176,29,554
"62249",7190,2.4,783,1107,83043,1985,5254,525,16671
"62250",260,2.88,810,553,57500,1965,222,43,692
"62253",240,2.53,540,621,36618,1974,226,60,744
"62254",2855,2.6,1057,1148,80663,1989,1689,262,6532
"62255",400,3.04,663,714,63125,1960,325,48,1092
"62256",20,3.06,NA,1172,69583,1991,12,1,52
"62257",775,2.28,560,737,62500,1961,702,157,1963
"62258",4460,2.94,988,1061,78816,1979,2498,297,10234
"62260",3250,2.51,1021,1146,80574,1978,2308,334,6816
"62261",NA,1.24,NA,NA,33125,1954,33,25,41
"62262",575,2.34,733,709,46875,1971,678,221,1743
"62263",2295,2.28,699,806,64707,1970,1726,198,5046
"62264",1745,2.61,917,960,79583,1966,1151,134,3487
"62265",2105,2.35,1137,1137,83464,1979,1255,224,4347
"62266",NA,NA,NA,NA,NA,0,12,0,12
"62268",435,2.45,591,924,81250,1976,348,73,974
